Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
Agricultural,6200 sq.m.,Kotayk › Nor Geghi,"$58,000",USD,"The park is located on the Nor Geghi-Artamet road. The first line, the jacket section is 55 meters, netted, has electricity, drinking water, irrigation system, security cameras. There are about 700 different types of apple trees up to 8-9 years old. There is a cottage in sizes 3-9. The area is very suitable for public activities or construction.Translated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/17387174
For Residential Development,1282 sq.m.,Kotayk › Ptghni,"$28,000",USD,"Հողամասը գտնվում է նոր կարուցվող բնակելի թաղամասում․Շատ հարմար է առանձնատուն կառուցոլու համարՏնամերձ 1350։Հողամասում կա 1 տարեկան 50 + հատ գլիասի ծառեր, կաթիլային որոգումով 6տ բակ․Ունի որոգման ջուր, գազ ջուր հոսանք տարածքում էԿոորդինատներ։ 40.260832, 44.583718Սեղմել հղման վրա քարտեզում տեսնելու համար։https://www.google.com/maps/place/40%C2%B015'3...Մանրամասների համար զանգել, գինը սակարկելի ռեալ գնորդների համար․",Nov-25-2022_00-28,,https://list.am/en/item/15956388
Agricultural,1000 sq.m.,Kotayk › Zovuni,"$35,000",USD,"1000 sq. M. Land for sale in Zovuni, above Davitashen, inhabited, with a beautiful viewTranslated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/15458132
For Residential Development,2100 sq.m.,Kotayk › Geghashen,"$13,500",USD,"In the village of Geghashen, which is about 13 kilometers from the city of Abovyan, a plot of land near the house is for sale with an area of 2100 square meters / about 15 minutes' drive from the city of Abovyan. Provided with all utilities. The land is fenced, intended for building a house, but very suitable for use as a garden or greenhouse, as well as for other purposes. Price: $13,500, slightly negotiable.Translated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/17473946
For Residential Development,650 sq.m.,Kotayk › Charentsavan,"$6,500",USD,Вачарвум е домиков охатарацк уни осанги хмелу чури енаворутыун,Nov-25-2022_00-28,,https://list.am/en/item/15361784
Agricultural,1378 sq.m.,Kotayk › Kasagh,"$25,000",USD,"The land is located in 40 Sofkhoz, it is possible to exchange with a car for an additional fee from you.Translated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/18048276
Agricultural,1400 sq.m.,Kotayk › Mrgashen,"22,000,000 ֏",AMD,"A 1400 square meter plot of land is for sale or exchange for a land plot of no less than 600 square meters in Yerevan. Taghamat is provided with gas, water and electricity. There are fruit trees on the plot, there is a wooden cabin with 2 bedrooms and a kitchen, metal gates for car access. The front part of the plot -30 m. And a tuff stone (правильная форма) is laid in half of its length. It is possible to build a stone house as a summer house or for permanent residence. It is breezy in summer, the plot offers a beautiful view - Mount Masis. Call for more information.Translated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/18289054
For Residential Development,500 sq.m.,"Ալեքսանդր Բել փողոց 74, Քանաքեռավան","$30,000",USD,"The land is fenced, fruit trees, drinking water, sewerage, irrigation water, gas, electricity, also three-phase possibility. The front part is 25 meters. Help in building a houseTranslated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/18296192
For Public Buildings,1050 sq.m.,"Grigor Magistros street, Ծաղկաձոր","$250,000",USD,"The area is located in the center, next to the squareCode vhc7Translated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/17441613
For General Purpose,4700 sq.m.,Kotayk › Dzoraghbyur,"$150,000",USD,"Ունի, ջուր, ոռոգման ջուր կոյուղի, գազի, լույսի, հնարավորություն, հարմար է, տուն, հանգստի գոտի կառուցելու, մի խոսքով ամեն ինչի համար հնարավորություն ունի",Nov-25-2022_00-28,,https://list.am/en/item/14595765
Agricultural,4100 sq.m.,Kotayk › Mrgashen,"$28,000",USD,"Village land for sale in Mrgashen village (Kanakeravan with cadastre)The length of the front is 102 m, the area is 4100 square meters.There is irrigation500 m away from the main road, the second road 1200 m, the first line by roadSuitable for various activities.200-300m away from residential houses.Call or write for details.Negotiable.Land, Kanakeravan, land in Kanakeravan Mrgashen, Mrgashen.Translated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/9313546
For Residential Development,800 sq.m.,Kotayk › Abovian,"$22,000",USD,"I am selling a plot of land near the house, 800 meters in the back of Aboyan Um Ghars.Translated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/14638860
For Residential Development,1340 sq.m.,Kotayk › Jrvezh,"$25,000",USD,"A plot of land with fruit trees of 1340 sq. M. Is for sale in Zovk village without a mediator, of which 300 sq. M. Is left for the construction of a house. It is fenced. It is provided with drinking and irrigation water, electricity and gas pass near the land (you only need to become a subscriber) It is 100 m away from the road. The next village adjacent to Dzoraghbyur village is Zovk village. Call the mentioned phone number for details. Owner:https://maps.app./uRtHVssYwY45GbCB7:Translated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/17787692
Agricultural,6300 sq.m.,Kotayk › Jrvezh,"800,000 ֏",AMD,"Շտապ վաճառվում է խոտհարք 6300քմ. , Կոտայքի մարզի, Զովք գյուղի հարակից տարածքում",Nov-25-2022_00-28,,https://list.am/en/item/14136667
Agricultural,1700 sq.m.,Kotayk › Ptghni,"$55,000",USD,A circle in platnium.Translated from Armenian,Nov-25-2022_00-28,,https://list.am/en/item/16041114
For Residential Development,1200 sq.m.,Kotayk › Garni,"$15,000",USD,"Գառնի գյուղում վաճառնում է 1200քմ մակերեսով տնամերձ հողամաս, գտնվում է Երևանից 28կմ հեռավորության վրա, ծովի մակարդակից 1400մ բարձրության վրա, տեղանքը հարթ է, ցանկապատված, հողամասում կան պտղատու ծառեր, այն գտնվում է ճանապարհին մոտիկ, առկա են բոլոր կոմունիկացիաները՝ ջուր, գազ, էլ. Հոսանք:",Nov-25-2022_00-28,,https://list.am/en/item/14858015
For Public Buildings,1100 sq.m.,Kotayk › Zovuni,"38,000 ֏",AMD,"Land plot in Zovuni near Chast, 37 streets, flat location, inhabited plotTranslated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/17730161
For Residential Development,500 sq.m.,Kotayk › Kanakeravan,"$34,000",USD,"Land near the house for sale in KanakeravanIt is located 5 km away from DavtashenThe land is suitable for building a houseAll the communications are very close to a few metersThere is permanent drinking water, electricity. Energy, gas, irrigation water and sewerageThe street is completely asphalted and illuminatedOnly real buyers should call for detailsNot an agencyTranslated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/17821607
Agricultural,"20,000 sq.m.",Kotayk › Yeghvard,"$47,000",USD,Hurry up to plant a suitable garden near the road to Varela HallTranslated from Armenian,Nov-25-2022_00-28,,https://list.am/en/item/17196889
For Residential Development,500 sq.m.,"Ձորաղբյուր 33-րդ փողոց 2, Ձորաղբյուր","$28,000",USD,"Semi-built plot for sale in Dzoraghbyur, Marz Kotayk community, Jrvezh village, Dzoraghbyur, Dzoraghbyur district 2. Garden. 33 sites, 48 plots. The land is fenced, has a gate, has an allocated parking space, the foundation of the house is Shinutian, there is ready irrigation water, there is no drinking water, but I heard that they will draw drinking water, the road is paved with asphalt, there are fruit trees, the land is about one kilometer away from the central road. I will buy a 2-room apartment with me. In the city, Abovyan, Jrvezh, Massiv, Avan, Erebuni, Davitashen, and others.Translated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/18314722
For Industrial Use,"29,500 sq.m.",Kotayk › Jraber,"$180,000",USD,"AGENCY MEDIATOR 2%A land of 29,500 square meters is for sale in Abovyan Village Jraber, there is a sand mine under the whole land. There is a ground road 1 km away from the asphalt road.Translated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/17817653
For Industrial Use,"19,600 sq.m.",Kotayk › Abovian,"$1,200,000",USD,"Agency commission 2%Industrial warehouse commercial commercial area Abovyan first line is for sale. With all utilities. There are about 4315 square meters of industrial storage and commercial buildings. Asphalt road, the area is also a straight flat asphalt fenced area.Translated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/14970804
Agricultural,"10,000 sq.m.","Shahumyan street 1, Charentsavan","$18,000",USD,"The land is bought on the Sevan-Yerevan highway, specifically near the Shinei speedometer, the side going to Yerevan separates the land from the highway with a 10-15 meter wide forest strip, it is considered the front line, I will exchange it for an equivalent carTranslated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/18373896
For Residential Development,500 sq.m.,Kotayk › Zovuni,"$42,000",USD,"Zovuni zoramasi, chasti mot, nor taxamasum, tnamerdz, tan naxagcov, shintuiltvutyamb fundament@ arac, 10,5 - 12 vra. Նաև կփոխանակեմ բնակարանի հետ Երեվանում, 3 րդ մաս, կամ շենգավիթ չլինի, 20 *25 vra, chakat@ 20metr.",Nov-25-2022_00-28,,https://list.am/en/item/15896464
For Residential Development,500 sq.m.,Kotayk › Zovuni,"$42,000",USD,"The foundation of the house is ready on 10.5-12, project and construction, land on 20-25. 25 street, front @ on a wide street.Translated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/17210792
Agricultural,3500 sq.m.,Kotayk › Kasagh,$40,USD,"The land is located in Kasakh, very close to Davidashen, the land is paved on three sides, the light and water pass through the land.Translated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/17587411
Agricultural,9100 sq.m.,Kotayk › Zovuni,"$320,000",USD,"The land is located in Zovuni, 10 km away from the center of Yerevan. Suitable for starting different businesses (recreation area, fish farming, etc.) There is a large natural lake with fish (sazan, catfish, tastalob, bellamur, koghak), 120 fruit trees (apricot, apple, pear, plum, almond), small tunic, storage area, dog's toilet, toilet, 6.5 t water tank. , 5 chats of different sizes with their barbecues, playground, 100 square meters of space already built to build a house, electricity. The land is currently functioning as a recreation area.Land, recreation area, lake, fish, besedkaTranslated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/17952848
For Residential Development,510 sq.m.,Kotayk › Nurnus,"$7,000",USD,"A plot of land in Nurnus dachas is for sale, there is a basement in the land, I have put packages on it as a cover, the gaps must be concreted and put on a plaster, the surface of the land is 510 square meters, I will consider an exchange equivalent to the amount, negotiableTranslated from Armenian",Nov-25-2022_00-28,,https://list.am/en/item/18213033
