Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For Public Buildings,1140 sq.m.,"Tbilisian Highway, Yerevan","$215,000",USD,"Bitcoin:A plot of land of public importance on the 1st line of Tbilisi Highway is for sale. The frontage of the plot is 24 meters. All communications are located right next to the land.For other details, you can call the indicated phone number.Translated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/17235952
For Residential Development,525 sq.m.,Yerevan › Nubarashen,"$7,000",USD,Residential construction land is for sale on the left side of Masis Nubarashen highway. Price is negotiable.Translated from Armenian,Nov-25-2022_00-46,,https://list.am/en/item/17013646
For Residential Development,755 sq.m.,Yerevan › Avan,"$50,000",USD,755m land is for sale near Arinj mallFlat land20 m front37 m lengthTranslated from Armenian,Nov-25-2022_00-46,,https://list.am/en/item/15435113
For Residential Development,255 sq.m.,Yerevan › Avan,"$36,000",USD,"255 sq. M. Residential building for sale, near land, in Mher Mkrtchyan newly built districtIt has three fronts - 15 m, 17 m, 15 mFlat landOpen beautiful viewCommunications closeThis land is unique in its location, your private house will have only one neighbor on this land, that is, you can build the private house so that the yard of your private house will not be visible to any neighbor.Translated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/15202532
For Residential Development,500 sq.m.,Yerevan › Avan,"$50,000",USD,"A 500 square meter plot of land near the house is for sale in Avan, Duryan district.20m frontageCommunications availableNewly built districtTranslated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/15156512
For Residential Development,460 sq.m.,Yerevan › Avan,"$23,000",USD,Land area 460 square meters in Tsaghkunk districtNext to Arinj GoldFlat landNewly built districtTranslated from Armenian,Nov-25-2022_00-46,,https://list.am/en/item/15202059
For Residential Development,320 sq.m.,Yerevan › Avan,"$23,500",USD,320 square meters of land near the house is for saleCommunication systems are developedThe land is completely flatLocated at the back of Multi Gold350m distance from the public transport stopSchool and kindergarten are 500m awayNew districtTranslated from Armenian,Nov-25-2022_00-46,,https://list.am/en/item/15197632
For Residential Development,1000 sq.m.,Yerevan › Avan,$90,USD,"1000m residential area for sale. (next to the house) plot of land in Khachatur Abovyan elite inhabited newly built district25m frontageCommunication systems are developedFlat, very suitable area for constructionTranslated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/15173789
For Residential Development,1075 sq.m.,Yerevan › Avan,"$75,000",USD,"1075 sq. M. Residential land (near the house) for sale in B district, near Arinj mall, 25 m front sectionNewly built districtTranslated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/15188249
For Residential Development,1300 sq.m.,Yerevan › Avan,$30,USD,1300 square meters of land near the house is for sale in Tsaghkunk districtNext to Arinj Mall44m frontageVery suitable for a recreation areaTranslated from Armenian,Nov-25-2022_00-46,,https://list.am/en/item/15174138
For Residential Development,1500 sq.m.,"Petros Duryan district 5th street, Avan","$115,000",USD,"Land plot in Petros Duryan newly built residential district, 1500 square metersFlat landCommunications availableThere is an open viewIt has access from two different streets40m frontage37m frontagePartial sale is available starting from 500 sq. MThe land is suitable for townhouse projectsTranslated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/17110998
Agricultural,250 sq.m.,"Հաղթանակ թաղամաս 1-րդ փողոց, Երևան","$35,000",USD,"A plot of land is for sale in the district. Village no. 250 square meters, 20 m from the main street.Translated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/18184775
Agricultural,500 sq.m.,"Հաղթանակի 1-ին փողոց 21, Երևան","$65,000",USD,"Rural land for saleMalatia Sebastia, Haghtananak district500 square meters (4th village)Located on the central road, the beginnings.For more information callTranslated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/17604370
Agricultural,7500 sq.m.,Yerevan › Shengavit,"$250,000",USD,"The land has a road on 2 sides, 51m frontage on each side, sewer water, electricity, asphalt road, call for detailed questions.Translated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/18062073
For Residential Development,525 sq.m.,Yerevan › Erebuni,"$92,000",USD,H449:Land for sale in Nor Aresh. The total area is 525 square meters. Intended for residential construction. The front part is 15 meters and the depth is 30 meters. All utilities are available.Code H-449Translated from Armenian,Nov-25-2022_00-46,,https://list.am/en/item/18349259
For Residential Development,800 sq.m.,Yerevan › Avan,"$65,000",USD,"Avan Arinj District A, 5th Street20m frontagenewly built residential districtCode 0100296Translated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/17403067
For Residential Development,1000 sq.m.,Yerevan › Avan,"$65,000",USD,Land area 1000 square meters in Duryan district25m frontage40m depththere is a beautiful viewflat landCode 0100360Translated from Armenian,Nov-25-2022_00-46,,https://list.am/en/item/17400668
For Residential Development,500 sq.m.,Yerevan › Shengavit,"$27,000",USD,"Նոր-Խարբերտ 17 փ․ 2 հարկանի ամառանոց իր հողամասով․․քարե շին․ խմելու և ոռոգման ջուր, հոսանք․․մետաղյա դարպաս ․ներքին հարդարում արած չի․․․պտղատու այգի․․․",Nov-25-2022_00-46,,https://list.am/en/item/14949185
For Residential Development,500 sq.m.,Yerevan › Shengavit,"$27,000",USD,"Նոր-Խարբերտ 17 փ․ 2 հարկանի ամառանոց իր հողամասով․․քարե շին․ խմելու և ոռոգման ջուր, հոսանք․․մետաղյա դարպաս ․ներքին հարդարում արած չի․․․պտղատու այգի․․․",Nov-25-2022_00-46,,https://list.am/en/item/14949024
For Residential Development,200 sq.m.,Yerevan › Avan,"$15,000",USD,"Аван Дурьян, за госпитале м МВД, угловой участок, коммуникации.",Nov-25-2022_00-46,,https://list.am/en/item/16796003
For Public Buildings,780 sq.m.,"Մարշալ Բաբաջանյան փողոց 18/20, Երևան","$157,000",USD,Public land10 meters from the main streetRoad on both sidesMain street.Only those who really want to writeI will provide a numberTel...( ( ( (Call the specified votsapTo the same number)))Translated from Armenian,Nov-25-2022_00-46,SEwerage,https://list.am/en/item/18286273
For Residential Development,270 sq.m.,Yerevan › Kanaker-Zeytun,"$56,000",USD,"Газ, вода, канализация, плодовые деревья. Подвал, беседка.",Nov-25-2022_00-46,,https://list.am/en/item/17990495
For Industrial Use,40 sq.m.,Yerevan › Malatia-Sebastia,"$11,500",USD,"12-meter facade, trees, furniture, special tonir, barbecue, etc. , details on siteTranslated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/17658198
For Industrial Use,1560 sq.m.,Yerevan › Ajapnyak,"$150,000",USD,"Code C13581560 square meters of industrial land is for sale in Silikyan district.The land is rectangular, fenced. There are gas and water pipes nearby, it has the ability to conduct high voltage current.There are several buildings with separate entrances on the land.Call for other information.Translated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/17956751
For Public Buildings,1220 sq.m.,Yerevan › Kentron,"$350,000",USD,"1220 sq. M. / 28 × 37 / public land is for saleCenter, Cilicia, Ayas streetSuitable for any buildingCode VM661Translated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/16758039
For Residential Development,60 sq.m.,Yerevan › Kentron,"$100,000",USD,"Land for saleCenter, Nalbandyan street65 square meters, on which there is an old residential building with an area of 60 square metersseparate entrance, small yardCode vm896Translated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/17930049
For Public Buildings,1000 sq.m.,"Myasnikyan avenue, Yerevan","$400,000",USD,"It is located near the Water Park, suitable for various activities, communications are close, 2 lines, for details you can callCode 0809Translated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/18096302
Agricultural,1745 sq.m.,Yerevan › Shengavit,"$45,000",USD,"Land for sale in Nerkin Charbakh. The land is privatized. There is an opportunity to build a house with gas, water, electricity and sewerage. For more information call:Translated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/17035612
For Residential Development,500 sq.m.,"Noragavit 1st street, Երևան",$80,USD,"Car for sale, Noragavit 1 str. 49 years There are fruit trees in the area, it is suitable for all kinds of buildings, houses, gas, water and electricity are near the land, near the central road. 1 square meter of land. $ 80, look who wants how many squares.Translated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/17529365
For Residential Development,370 sq.m.,Yerevan › Shengavit,"$22,000",USD,"Urgent land for sale in CharbakhThe total land area is 370 square metersThere is gas, light, water in the area,Significance for residential buildingsFlat landCall for more informationTranslated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/17558709
For Residential Development,447 sq.m.,Yerevan › Shengavit,"$90,000",USD,"Urgent sale of 447 sq / m area in the 3rd part, there are 3 rooms with 100 sq / m area on the land ․ own house. Privatized, all communications are URGENTTranslated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/17756763
For Residential Development,546 sq.m.,Yerevan › Avan,"$120,000",USD,"Land near the house in Avan community, 40 m away from the street. It has permanent water-sewerage, gas-electricity are very close, both sides of the land are fenced. For more information call: Negotiable:Translated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/17829320
For Residential Development,1000 sq.m.,"Duryan street, Yerevan","$100,000",USD,"Land in Avan Arinj, Duryan district.With a total area of 1000 square meters.All utilities (gas, water, electricity) are nearby.The land has a 50 m front area.The land is on the first line.It has a beautiful view.Code r-227Translated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/17980889
For Residential Development,7300 sq.m.,"Fuchik street, Yerevan","$1,700,000",USD,"Suitable for building apartment buildings, there is a 2-storey building on the ground, 2700 sq. M., there was a former kindergarten, fenced, call for detailsCode 6466Translated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/17658165
For Residential Development,406 sq.m.,Yerevan › Arabkir,"$220,000",USD,"Address: Komitas - Vagharshyan intersectionplot of land near Komitas - Vagharshyan intersection,there is a one-story building subject to demolition (residential house) on the plot of land.The total area of the land is 406 square metersThere is ownership right and Development Permit for the landIt is possible to build a 3-story buildingSemicircle2 residential floors,1 mansardSelling price: 220,000 USDCode: GS-H112Translated from Armenian",Nov-25-2022_00-46,,https://list.am/en/item/14416207
