Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
Agricultural,5500 sq.m.,Armavir › Echmiadzin,"$65,000",USD,"Area for sale2200 m2 with 3 different barns for different types of livestock (pigs, chickens, calves...) + storage area + clerk's room + additional room + open area for grazing or cultivation.1000 square meters of open space to build a house.Permanent water, electricity, sewage.Place: Armavir marz, Etchmiadzin, Lusagiugh village.Nearby are a kindergarten, school, shop, pharmacy, supermarkets, feed stores, veterinary clinic + veterinary pharmacy and a slaughterhouse.200m from the area to the main road. It is located on the route to Etchmiadzin Yerevan.35 km from the center of Yerevan, 8 km to Etchmiadzin Cathedral.In case of purchase, a surprise offer.Call for pictures and other questionsexchangeTranslated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/16591899
For Residential Development,3300 sq.m.,"Հաղթանակի փողոց 24, Ամբերդ","$5,500",USD,"I am selling the two plots together at a very cheap price, 1300 m + 2000 m water plot near the house in Amberd village, located on Echmiadzin Ashtarak road, 25 km away from Yerevan. It is very convenient for building a house, organizing agricultural work, you can turn it into a garden, greenhouse. Irrigation water passes right next to the land plots. The two lands are close to each other. The urgent price is cheap for the mentioned area and two lands. Two plots of land at the cost of almost one. You can see with a maphttps://maps.app./p2MaKAynxy4wp22r6:I take a portion of the plot:Distance from Yerevan 25km for sale mattress srochno. Meet in Ambert Ambert:Hox:Amberd Exchange only opel zafira hetZafirayi hoxamas:Translated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/16089517
Agricultural,7900 sq.m.,"Արարատյան փողոց, Բաղրամյան","1,800,000 ֏",AMD,"Significance vineyards can carry out any agricultural activityEchmiadzin village, 5 km from the back of the Baghramyan cliffTo the village. Also exchange for equivalent vehicle7900 square metersTranslated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/11375873
Agricultural,"20,000 sq.m.",Armavir › Echmiadzin,"$35,000",USD,"Code ID368220,000 square meters of land for sale.Communications nearby.Translated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/18364402
For Residential Development,1000 sq.m.,Armavir › Echmiadzin,"$37,000",USD,"The land is in PtghunkThere is water, electricityPartly fencedAutoFoundation of the houseTranslated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/15610278
Agricultural,4200 sq.m.,Armavir › Baghramyan,"$33,000",USD,"The plot of land is located in Baghramyan village, on the way to the garden, gas, water and irrigation water are connected to the land, for details you can callTranslated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/18254712
Agricultural,"30,000 sq.m.","Baghramyan street, Armavir","20,000,000 ֏",AMD,"For sale or in exchange for a car, 3 hectares of land in Dalarik village of Armavir. Has irrigation water, no water problem at all. He planted 810 plastered apricot trees, they are 3 years old. Call for all questions.Translated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/18136186
For Residential Development,405 sq.m.,"Charents block, Yerevan","$25,000",USD,A plot of land near the house in Charents district is for saleCorner area is 405 square metersDetails by phoneTranslated from Armenian,Nov-25-2022_00-55,,https://list.am/en/item/18309099
Agricultural,6000 sq.m.,"Hanrapetutyan St, Armavir","6,000,000 ֏",AMD,"For sale: A newly established vineyard of cold-resistant black date palms, Maz village, araks, is in a cultivated ideal condition, details by phone. A plot of landTranslated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/18180364
For Residential Development,1000 sq.m.,Armavir › Arevashat,"$25,000",USD,"Продается земля с постройкой,10 сот земли, постройка 240 кв. МЗемля находится рядом с Мусалер, по соседству с Аэропортом Звартноц",Nov-25-2022_00-55,,https://list.am/en/item/18120220
Agricultural,2382 sq.m.,Armavir › Armavir,"$3,000",USD,"They are selling a rural plot in the village of Armavir, Armavir marz, the plot is a vineyard, uncultivated, the price is negotiable, the irrigation water is close to the garden. Price negotiable. Call for detailsTranslated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/18022883
Agricultural,"42,500 sq.m.",Armavir › Echmiadzin,"$120,000",USD,"The land is located in the administrative area of Etchmiadzin city. 2 hectare is an 8-year-old walnut orchard, 0.5 hectare is a 5-year-old apricot orchard, 0.5 hectare is a 3-year-old plum orchard, and 1 hectare is a newly planted orchard. There are also more than 100 different trees (pears, apples, cherries, cherries, plums...) There is drinking water, electricity, irrigation water, a 2-story stone house. It is also a very suitable place for animal husbandry.Price negotiableTranslated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/18051411
Agricultural,"40,000 sq.m.",Armavir › Echmiadzin,"$110,000",USD,"40,000 m. Q. (4 hectares) of arable land near the Yerevan-Armavir M5 highway, 200 m from the highway. Inside, 2nd line. Has its own (certified) road to the land. Communications are available. Suitable for any agricultural work. Negotiable:Translated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/17812347
Agricultural,"10,000 sq.m.",Armavir › Echmiadzin,"$12,200",USD,"Arable land 1.2 hectares. Echmiadzin, Shahumyan village. For details, call by 20:00Translated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/12838277
For General Purpose,1000 sq.m.,Armavir › Echmiadzin,"$2,500",USD,1000 square meter plot of land near the house in Griboyedov village near Etchmiadzin.Translated from Armenian,Nov-25-2022_00-55,,https://list.am/en/item/18307423
For Residential Development,1000 sq.m.,Armavir › Echmiadzin,"$4,000",USD,"It has the possibility of water, gas and electricity, it is located in the village of Gai. There are houses and greenhouses nearby, it is also rented for 30,000 drams per month for a long term.Translated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/17506951
For Residential Development,860 sq.m.,Armavir › Echmiadzin,"$14,000",USD,"There is water, gas, electricity in the area adjacent to the land, the land is near the house, it is 2 km away from the city of Echmiadzin, the land is located in K. Etchmiadzin G. Golden pieceTranslated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/18187298
Agricultural,4000 sq.m.,Armavir › Armavir,"$10,000",USD,Everything is withered. They are a sorter for the table. Call or write for details.HURRY HURRY HURRY HURRY!Translated from Armenian,Nov-25-2022_00-55,,https://list.am/en/item/11978736
For Residential Development,1000 sq.m.,Armavir › Echmiadzin,"$3,500",USD,"I am selling a house 1000 m. Q I also exchange with the car, I will listen to offers.Translated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/13373429
For Residential Development,360 sq.m.,Armavir › Musaler,"4,000,000 ֏",AMD,"A plot of land near the house with an area of 360 square meters is for sale URGENTLY in Musaler (7 minutes by car from Yerevan) The plot has gas, electricity, drinking and irrigation water, night lighting and a beautiful view of Masis. For details, call the indicated number.Translated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/18310548
For Residential Development,1500 sq.m.,"7-րդ փողոց 13, Այգեկ","$12,500",USD,"The total area of the land is 1500 square meters, of which 150 square meters are for residential construction, 1350 square meters for agricultural purposes.Land @ flat is located 12 km from YerevanTranslated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/17266456
For Residential Development,1500 sq.m.,"7-րդ փողոց 13, Այգեկ","$12,500",USD,"The total area of the land @ is 1500 square meters, of which 150 square meters are for residential construction, 1350 square meters for agricultural purposes.Land @ flat is located 12 km from YerevanTranslated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/16794415
For Residential Development,1100 sq.m.,"Echmiatsin Highway 1, Khoronk","9,000,000 ֏",AMD,"A village plot of 1100 square meters is for sale in Aknashen village (Verin Khatunarkh), Armavir region, which is completely used as a greenhouse. There is a well (20 m), pump, water, light. There is gas on the street. There are also 6 gas stoves. All documents are available. Another land plot with an area of 1100 square meters is for sale in the neighborhood. For more information call.Translated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/16893520
For Residential Development,1000 sq.m.,Armavir › Artimet,"$7,000",USD,"A plot of land for residential buildings is for sale in Artimet, 1000 square meters.Translated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/18331582
For Residential Development,400 sq.m.,Armavir › Armavir,"$4,500",USD,"It is located in Baghramyan A district, 67 land plots, the significance of residential construction.Translated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/16719919
For Residential Development,730 sq.m.,Armavir › Musaler,"10,000,000 ֏",AMD,A plot of land for residential buildings is for sale in the village of Musaler. The plot of land is located 150 meters from the Etchmiadzin-Yerevan highway. There is water and electricity near the land. For more information call.Translated from Armenian,Nov-25-2022_00-55,,https://list.am/en/item/18114649
Agricultural,6600 sq.m.,Armavir › Merdzavan,"$15,000",USD,Arable land of agricultural purposeTranslated from Armenian,Nov-25-2022_00-55,,https://list.am/en/item/18362875
For Residential Development,1000 sq.m.,Armavir › Echmiadzin,"$10,000",USD,Ровное места электричество рядом находится в населенном пункте,Nov-25-2022_00-55,,https://list.am/en/item/10840510
For General Purpose,1000 sq.m.,Armavir › Sardarapat,"$2,800",USD,EXCHANGE WITH CARThe area is located in the village of Sardarapat (village of October) can be used and for construction and as a land in agricultural work it is legal to call with a document for questionsTranslated from Armenian,Nov-25-2022_00-55,,https://list.am/en/item/16855923
Agricultural,2200 sq.m.,Armavir › Tairov,"$50,000",USD,"A very flat agricultural land of 2200 square meters is for sale very urgently. There are 70 fruit trees in the land. With all utilities. Suitable for any business activity. The land is located in Tairov village. For more details, call the listed phone numbers.Code 0090Translated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/16652868
Agricultural,3800 sq.m.,Armavir › Armavir,"$8,500",USD,3800 meters negotiableTranslated from Armenian,Nov-25-2022_00-55,,https://list.am/en/item/14256640
For Residential Development,1300 sq.m.,Armavir › Voskehat,"$7,000",USD,"2 plots of land, one of 1200 square meters, the other 1300 square metersThe land is located in Voskehat village, 20 km away from Yerevan, 2 km away from Etchmiadzin. It is also suitable for building an apartment in agriculture.Marz Armavir community VoskehatTranslated from Armenian",Nov-25-2022_00-55,,https://list.am/en/item/17347982
