Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For Residential Development,800 sq.m.,"Moldovakan street 1, Dilijan station","$21,000",USD,"A plot of land for sale in Dilijan, with a beautiful view, in a good location, near communications, gas, water, electricityTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18286322
For Residential Development,600 sq.m.,"Shamakhyan Street, Dilijan station","$27,000",USD,"Прадаёца участок, участок находица шамахяне 4 тупике возле главни дароге земля наша сопствена цена не аканчателнааст асталние потелефоне",Nov-25-2022_01-03,,https://list.am/en/item/17187118
For Residential Development,800 sq.m.,"Erevanyan street 3, Ijevan","$53,000",USD,"Reinforced concrete foundation works have been done on the land, there are concrete constructions of a two-story apartment, nearby gas, water, electricity, pleasant viewsTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17456367
Agricultural,2254 sq.m.,Tavush › Noyemberyan,"15,000 ֏",AMD,"There is irrigation water, sewerage, it is fenced, there are fruit trees.Price is negotiable. Call Sasun at the mentioned phone number.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/14815022
For Residential Development,850 sq.m.,Tavush › Ijevan,"$10,000",USD,"An 850 square meter plot of land is for sale in the city of Ijevan, it is a green area, one side of which intersects with the river.Very suitable for hotel business, can also be used for building a house.The price is $12,000 - the price includes the entire project and design of the planned building.I can offer stylish, comfortable and affordable options... Price negotiableTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17932010
For General Purpose,2800 sq.m.,Tavush › Gosh,"$35,000",USD,"A plot of land is for sale in the village of Gosh, Tavush marz. In the lower part of the plot is the Getik river. Very suitable for a summer house, recreation area, etc. It is located 2 km from Goshavank, on the left side of the main road going down. If you have any questions, call.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18266014
Agricultural,"35,000 sq.m.","Parz Lich street, Dilijan station","€400,000",EUR,"Շտապ! Ռեալ գնորդների համար սակարկելի!Հողամասը գտնվում է Դիլիջան-Իջևան մայրուղու միջնամասում՝ անմիջապես մայրուղու վրա, Դիլիջանի Գետափ ռեստորանից դեպի Իջևան 15 կմ հեռավորության վրա, ունի ավելի քան 300 մետր սահման փողոցի վրա: Հարմար է ցանկացած բիզնես գործունեություն ծավալելու համար, ներառյալ քոթեջային ավան հիմնելու համար: 1քմ արժեքը` 14$:Участок расположен в середине трассы Дилижан-Иджеван, от ресторана ""Гетап"" до Иджевана 15 км. Имеет более 300 метров границу на трассе. Подходит для любой бизнес деятельности, в том числе для создания коттеджного городка. Стоимость 14 доллар за 1 квадратного метра.The land is located in the middle of the Dilijan-Ijevan highway, 15 km from the Getap restaurant to Ijevan. Has more than 300 meters border on the track. Suitable for any business activity, including the creation of a cottage town. The cost is 14 dollars per 1 square meter.",Nov-25-2022_01-03,,https://list.am/en/item/17672532
For Residential Development,850 sq.m.,Tavush › Gosh,"$9,000",USD,Located in Gosh village. Call for detailsTranslated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/17710578
For General Purpose,1000 sq.m.,Tavush › Gosh,"$8,000",USD,"Call for details, located in Gosh village, I will listen to exchange offersTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17720972
Agricultural,8410 sq.m.,"Yerevanian St, Ijevan","$22,000",USD,"Arable land for sale. Irrigation water is available. For details, call the indicated phone number.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18301671
For Residential Development,600 sq.m.,Tavush › Dilijan,"$85,000",USD,Code: ID3663Land for residential buildings is for sale.Translated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/17819564
For Residential Development,700 sq.m.,Tavush › Ijevan,"$16,000",USD,"The land is located in Getahovit community, next to the main street, next to the military police. The land is fenced.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17030083
For Residential Development,1500 sq.m.,Tavush › Haghartsin,"$20,000",USD,"Price is negotiable - it is located in Haghartsin village, it is for sale very urgentlyTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17165432
For Residential Development,1850 sq.m.,Tavush › Yenokavan,"20,000,000 ֏",AMD,"Flat land near the house, on the edge of the valley, with a wonderful viewTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18341694
For General Purpose,32 sq.m.,Tavush › Ijevan,"$14,000",USD,"The area is given for 99 years of operation.In the center of Ijan, in the city park.Total 32 square meters.Width: 13 mLength: 32 mTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17307021
For General Purpose,4600 sq.m.,Tavush › Ijevan,"$18,000",USD,The area is located on the road leading to Yenokavan.It is 4600 square meters.Very urgently.Translated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/17294464
For Residential Development,113 sq.m.,"Myasnikyan street, Dilijan station","$30,000",USD,"Land for sale in the city center, house near Armen. All communications are close by. Call the specified number or viber of the same number.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18125981
Agricultural,5000 sq.m.,Tavush › Berdavan,"$2,500",USD,"Agricultural land in Berdavan, 5000 sq. M.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18320723
For Residential Development,550 sq.m.,Tavush › Dilijan,"$6,000",USD,"550 sq. M. Residential construction land is for sale in Gosh village of Dilijan enlarged community. Suitable for tourism, building a guest house. It is located near Goshavank complex. The plot is also suitable for building a house or a private house. It is located in a forest clearing, not far from the asphalt road. The price is final.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/12083941
For Public Buildings,120 sq.m.,Tavush › Ijevan,$77,USD,"Տնամերձ, սեփականաշնորհած հող, որի վրա կարելի է կառուցել 3հարկանի տուն։Տեսարանը գեղեցիկ, խաղաղ տարածք, բնակելի շենքի կողքին։ Ջուրը, գազը, կոյուղին տարածքում է։",Nov-25-2022_01-03,,https://list.am/en/item/15307340
For Residential Development,3800 sq.m.,Tavush › Khachardzan,"$50,000",USD,"Only 19 km from Dilijan, the plot of land is located in the village of Khachratya. On one side, at a distance of 50m, there is a river, and on the other side there is a beautiful view of the forest. The land is leveled, has all utilities: Gas, water, electricity.Partial sale is also possible.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18212520
For General Purpose,910 sq.m.,Tavush › Dilijan,"$45,000",USD,Communications are all close at hand. Call for details. I have a few other options.Translated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/18062190
For Public Buildings,65 sq.m.,"Erevanyan street, Ijevan","$13,000",USD,"The area is located next to the Ijjan-Yerevan M4 highway, next to the University. The size of the area is 6.5 * 10, the address is 69 Ijan Yerjanyan Street.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17885718
For Residential Development,1000 sq.m.,"Andranik Street, Dilijan station","$53,000",USD,"A plot of land for sale in Andranik district of Dilijan with a beautiful view, 1000m negotiableTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18182970
For Public Buildings,103 sq.m.,Tavush › Dilijan,"$22,000",USD,"Վաճառվում է սեփական հողատարածք Դիլիջան քաղաքում։Մակերեսը 103 ք. Մ։ Գտնվում է ԴԻԼԻՋԱՆ-ԵՐԵՎԱՆ Մ4 մայրուղու 8 կմ-ում. Կամո 154/2Продаётся земельный участок. С площадью 103 кв. М. Отлично подойдёт для коммерческих целей-кафе, магазин. Находится на 8 км трассы М4 ДИЛИЖАН-ЕРЕВАН... Реальному покупателю реальный торг... Для дополнительной информации звоните в любое времяУл. Камо 154/2",Nov-25-2022_01-03,,https://list.am/en/item/14115590
For Residential Development,550 sq.m.,Tavush › Dilijan,"$22,000",USD,"It is located at No. 11, Gardeners' 6th cul-de-sac, 2-3 km above the Central Bank. Negotiable. URGENTTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/15715573
For Residential Development,5700 sq.m.,Tavush › Dilijan,"$57,000",USD,"In the forest, about 800 meters from residential buildings, the type of arable land can be paid for a residential building, call for details!Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17643144
For Public Buildings,70 sq.m.,Tavush › Khashtarak,"600,000 ֏",AMD,"Very urgently! Due to the need for urgent money.At the beginning of the village, 150-200m away from the main highway (m4), right next to the road into the village, first lane. It is suitable for any public structure, service object: Car maintenance, car wash, livestock feed and supplies, medicine, pharmacy, etc.There is already such an object in the neighborhood, a prospective investment in a developing container. The land is of village importance, but changing it to the public one is a matter of pennies, the size is about 6/12WILL EXCHANGE with car at extra cost from meAlso a village. With animals or other techniques, you can offer your options.There is also other land, fresh mosawa, suitable for setting up a garden and recreation area, developing resort, infrastructure close by, water flowing directly above.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/16440579
For General Purpose,7300 sq.m.,Tavush › Aknaghbyur,"5,500,000 ֏",AMD,"Garden,There are fruit trees,Negotiable.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17844101
For General Purpose,1000 sq.m.,"Getapnya street, Dilijan station","$63,000",USD,"The land can serve as a restaurant, recreation area or otherwith a pad.Exact address,Tavush marz community K. DilijanPlot 54/2 of Tbilisi highway.Negotiable.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17357484
