Type,Construction Type,Floor Area,Floors in the Building,Number of Rooms,Number of Bathrooms,Furniture,Garage,Renovation,Land Area,Address,Price,Currency,Description,Datetime,Facilities,Service Lines,Appliances,Links
House,Stone,297 sq.m.,1,4,2,,,No Renovation,824 sq.m.,Armavir › Parakar,"$56,000",USD,"Մեկ հարկնի նորակառույց, անավարտ առանձնատուն, հարևան առանձնատների հետ չունի ընդհանուր պատեր, նախագծված է 3 ննջասենյակ, մեկը սանհանգույցով, ընդարձակ հյուրասենյակ և դեպի բակ ելքով խոհանոց, առանձին ավտոտնակ։ ՈՒնի ջուր, լույս, գազ. Բնակարանը գտնվում է Փարաքար համայնքի՝ Փարաքար գյուղում, Զվարթնոց օթանավականից 1,5կմ հեռավորությամբ Րաֆու փ. 29 »հասցեում, Հողի մակերեսը 824քմ, շինությունը 297քմ, որից նկուղը զբաղեցնում է 100քմ 3մ բարձրությամբ, բնակելի հարկաբաժինը 197քմ է »բարձրությունը 3,5մ ՇՏԱՊ. Սեփականատեր. Продаётся одноэтажный строящийся дом. С соседними домами не имеет общих стен. По проекту предусмотрено 3 спальни (одна из них с санузлом), просторная гостиная, кухня с выходом во двор, гараж. Есть вода, газ, электричество. Дом находится в сеое Паракар Паракарской общины, в 1,5км от аэропорта Звартноц, по адресу ул. Раффи д. 29. Площадь земли 824кв. М, площадь постройки 297кв. М из которых 100кв. М занимает подвал высотой 3м. Жилая площадь 197кв. М, высота потолков 3,5м. Срочно! Собственник.Translated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/16714020
Country House,Stone,96 sq.m.,1,4,1,,,Partial Renovation,2000 sq.m.,Armavir › Mrgashat,"$23,000",USD,"It is very suitable for farming, animal husbandry and greenhouse farming. It has a cattle farm and a large garden with fruit trees.Translated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/18369364
House,Stone,120 sq.m.,2,6,1,,,Cosmetic Renovation,400 sq.m.,Armavir › Echmiadzin,"$120,000",USD,"The house is located in c. In Etchmiadzin, Andranik district. Under the whole house there is a basement, which can serve as a workshop. 400 square meters orchard. Garage. 7 meter deep well. The house is gasified, there is a heating system and air conditioner (air conditioners)Translated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/17745658
House,Stone,240 sq.m.,3,8+,1,,,No Renovation,"12,600 sq.m.",Armavir › Janfida,"$68,000",USD,"Երկու սեփական տուն Արմավիրի մ․, գյուղ Ջանֆիդայում․Տանը կից հողամաս՝ 1600քմ․Նաև առանձին հողամաս՝ 11000քմ.Տան շինարարական աշխատանքները 90%-ով կատարված են, պահանջվում է միայն կոսմետիկ վերանորոգում։Տունը բաղկացած է 3 հարկից և ունի նաև նկուղ։Մանրամասների համար կարող եք զանգահարել նշված հեռախոսահամարի վայբերին (Viber)Two properties next to each other, two homes. The main house is 90% completed. Interior renovation has never been done. It has an opportunity to become an open concept as interior walls on the first floor are engineered to support that concept. It also has been engineered to survive any circumstance (including an atomic blast) and has a basement that can sustain life for 4 years (if anyone cares) It has two septics, a water well as well as a 3 ton gravity flow tank that can work without a pump (can become fully off grid with little effort) However, all utilities are available and can be turned on (city water, gas, electric) The house is total of 4 floors with the basement. The balconies are overlooking Mount Ararat (it was not a clear day to capture it in photos) The second house is only partially completed and it has been used as a barn. The land attached to the home is 1600 square meters, and it comes with 11,000 square meters of land that's in Ararat Valley, which is the agricultural part of the village, not far away.Please contact only if you're a serious buyer.",Nov-24-2022_23-37,,,,https://list.am/en/item/18319941
House,Stone,1000 sq.m.,1,6,2,,2 spots,Cosmetic Renovation,800 sq.m.,Armavir › Echmiadzin,"$120,000",USD,"The total area is 1000 square meters, living area is 200 square meters, there is a basement of 50 square meters. The front part is 21 m.There are 2 wells, a bird house, a storage room and fruit trees. It has all the communal facilities.It is located parallel to the central street of Etchmiadzin, Nalbandyan str.Translated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/17537955
House,Stone,800 sq.m.,1,3,1,,,No Renovation,800 sq.m.,"8-րդ փողոց 13, Նորակերտ","$36,000",USD,"Urgent Private house for sale. I gathered a pantry in front of the house (there is in the pictures) it also has a basement, the area of the house is 109.2 square meters. Covered entrance 50.7 sq. M. Norakert 8th street, EtchmiadzinThe house has water and electricity. He ran to the doorExchange is also possibleTranslated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/16308684
House,Stone,1000 sq.m.,1,2,1,Not available,Not available,No Renovation,,"Zvartnots, IA Departure","$68,000",USD,"1000m on the main highway in Zvartnots. It is suitable for all kinds of activities. It is also a house (rental house) and an old house is subject to thorough renovation or building a new one. It is possible to exchange up to $20-28000 for an SUV (mercedes G, Lexus lx 570 kam toyota 200) for your 35000- $45,000 surchargeTranslated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/13646945
House,Stone,197 sq.m.,1,5,1,,,Cosmetic Renovation,,Armavir › Armavir,"$35,000",USD,"Gas hot water pantry garage In case of questions, call: UrgentlyTranslated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/16846182
House,Monolith,99 sq.m.,1,4,1,Not available,Not available,Partial Renovation,600 sq.m.,Armavir › Parakar,"$39,900",USD,"3 ննջարան, հյուրասենյակ, խոհանոց, բաղնիք-զուգարան, միջանցք: Պատերը գաջած են, հատակը նոր տախտակ, լուսամուտները եվրո, դռները փայտե, դրսի դուռը երկաթից, 800 մետր հող։",Nov-24-2022_23-37,,,,https://list.am/en/item/17780601
Country House,Stone,110 sq.m.,1,5,1,,1 spot,Old Renovation,1500 sq.m.,Armavir › Vardanashen,"$22,000",USD,"It is a very comfortable summer house, it has an outdoor kitchen next to it, a place for canned food, a big place for keeping animals in summer and winter, it has a garage for two cars, it has a big garden with many fruit trees and Mulberry tree.The price is also very affordable, we will exchange it with another apartment.For details, please call the mentioned number.Translated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/16425179
House,Stone,1000 sq.m.,1,4,1,Not available,2 spots,No Renovation,500 sq.m.,Armavir › Armavir,"$30,000",USD,"The house is located in Armavir, Aygevan. Call in detailTranslated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/18001361
House,Stone,250 sq.m.,1,5,1,Available,1 spot,Major Renovation,3500 sq.m.,Armavir › Yeghegnut,"$80,000",USD,"A completely renovated stone detached house is for sale in Yeghegnut, Armavir Marz villagethe private house is fully renovatedthe land area is 3500 square meters, the whole is an orchardthe entire area is surrounded by a stone wallswimming poola separate area outside the house that can serve as a workshop or cattle shedgaragelobby and corridorbedrooms 3living room dining roomkitchenbathroomstorage areabalconylarge basement that can be usedrefrigeratorTranslated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/18184774
House,Stone,40 sq.m.,1,2,1,Not available,3 or more spots,Major Renovation,100 sq.m.,Armavir › Musaler,"$33,000",USD,"A 2-room house for sale on the 1st floor of a 2-story building with a separate entrance like a private house. New Dvin, 1 district, 3 houses. Capitally renovated on the central street on the south side. It has constant light, water and gas, but the pipe goes over the wall of the house. The yard is 5m wide and 20m long, fenced and with a gate. There is no problem with paperwork.There is also water, a tap and electricity in the yard. Has a separate plot of land next to the houseand a warehouse. There is also an exchange with an equivalent car, details by calling.Translated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/18259099
Country House,Stone,250 sq.m.,2,7,3+,Not available,2 spots,No Renovation,700 sq.m.,"Օդանավակայանի 6-րդ փողոց 1, Արգավանդ","$150,000",USD,"VERY URGENT. At cost!A two-story semi-detached house is for sale in Tairov community, near Kargo.Minjev Republic Square 9km.The detached house has 6 bedrooms, 3 of which have separate bathrooms.The lids are monolithic, tuff under both.Garage: 48 square meters. Designed for 2 cars.Utilities are available: Water, electricity, gas.New district.Exchange for an apartment with your premium.The price is negotiable.For more information call.Translated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/16803189
House,Stone,100 sq.m.,1,3,1,Not available,1 spot,No Renovation,700 sq.m.,"16-րդ փողոց 4, Ծաղկալանջ","$17,000",USD,"Վաճառվում է մեկ հարկանի կիսակառույց տուն գ. Ծաղկալանջում՝Էջմիածնից 7,7կմ, Երևանից 30կմ։ Ունի կից ավտոտնակ, առանձին կոյուղի, գազի և ջրի հնարավորություն, հողամաս 700քմ. Մանրամասների համար զանգահարել։",Nov-24-2022_23-37,,,,https://list.am/en/item/15881917
Country House,Stone,600 sq.m.,1,2,1,Available,Not available,No Renovation,600 sq.m.,"Shahumyan St, Armavir","$7,000",USD,"600qm 2 senyak jur, chinutun kisakaruch",Nov-24-2022_23-37,,,,https://list.am/en/item/15658961
House,Stone,160 sq.m.,1,4,1,Available,1 spot,Major Renovation,700 sq.m.,Armavir › Echmiadzin,"28,500,000 ֏",AMD,"Hurry! For sale: A 5-room private house in Voskehat with 805 square meters, with all utilities, a sewage system, drinking water, gas, light, solar water heater, basement, garage, large yard, large pavilion, orchard, the house is sold with all property and equipment.( (except zali khol)) the property is also sold separately, for details call the mentioned phone number.Translated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/16391305
House,Stone,120 sq.m.,1,4,1,,1 spot,Partial Renovation,830 sq.m.,Armavir › Aygek,"$80,000",USD,"Дом новой постройки, есть электричество, питьевая вода, полив, евроокна, двери ламинат, железная входная дверь, так же есть подвал 10 кв. Он также имеет место для парковки. Есть фруктовые деревья в саду дома. Дом расположен в саду.Translated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/18092931
House,Stone,400 sq.m.,1,4,1,,,Partial Renovation,,Armavir › Echmiadzin,"$60,000",USD,"Private house in Etchmiadzin, Ara Manukyan streetTranslated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/16540641
House,Stone,550 sq.m.,1,5,1,,,Cosmetic Renovation,,Armavir › Echmiadzin,"$70,000",USD,"5-room private house for sale, c. In Etchmiadzin. The area is 550 square meters. M, living area 117 sq. M. Մ. , front part 14 m. In the yard there is a basement, a covered entrance, a garage, a storage room, a well, a chat room. There are fruit trees in the garden. It is gasified, the electric wires entering the house and the water line have been changed. There are five rooms: Three bedrooms, a living room and a hall. Cosmetic repairs have been made, there are also three built-in closets. It is provided with constant hot and cold water, it also has a free irrigation water line. There is a school, a kindergarten, a pharmacy and shops near the house. Price is negotiable.Translated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/16918513
House,Stone,300 sq.m.,2,8+,2,,,Partial Renovation,3800 sq.m.,Armavir › Haykashen,"$32,000",USD,"Urgent partial renovation for sale, the land in front of the house is flat, call for detailsDo not call to reduce the price...!Translated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/18027703
House,Stone,170 sq.m.,1,5,1,By agreement,2 spots,Cosmetic Renovation,700 sq.m.,Armavir › Parakar,"$170,000",USD,"There are all the communal facilities, a spacious orchard, 120 sq. M. Basement, a garage, an operating grocery store of 22 sq. M. (also for sale without a shop)Translated from Armenian",Nov-24-2022_23-37,,,,https://list.am/en/item/16343382
