Type,Floor Area,Address,Price,Currency,Description,Datetime,Utilities,Amenities,Links
Garage,21 sq.m.,"Pushkin Street 48, Yerevan","$37,000",USD,Պուշկին փողոցի 48 շենքի բակում վաճառվում է քարից ավտոտնակ 2 մեքենայի համար: Հարցերի և առաջարկների համար զանգահարել:Каменный гараж на 2 машины на улице Пушкина.Stone garage for 2 cars on Pushkin street,Nov-24-2022_16-34,,,https://list.am/en/item/17965704
Parking Space,41 sq.m.,"Улица Мамиконянц 36/8, Ереван","$12,700",USD,"Շտապ վաճառվում է ավտոկայանատեղի Մամիկոնյանց 36/8 հասցեում, նախատեսված 2 մեքենայի համար։ Մակերեսը 40.3 ք. Մ. ։ Գինը պայմանագրային։СРОЧНО, ПРОДАЕТСЯ или Сдается в Оренду ПАРКОВКА 40,3 КВ М, ДЛЯ 2 МАШИН",Nov-24-2022_16-34,,,https://list.am/en/item/16587598
Garage,24 sq.m.,"Zakian street, Yerevan","$25,000",USD,Metal Garage in the City Center (privatized)Translated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/16604937
Garage,44 sq.m.,"Sundukyan Street 17, Yerevan","$17,500",USD,"Two-storey garage, first floor about 20 sq. M. Մ. , second floor-24 sq. M. Մ. , entrance to the second floor from inside. The entrance height of the gate is 2.2 m.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17976177
Garage,18 sq.m.,Yerevan › Avan,"$8,000",USD,"The garage is located in the 2nd street of Avan Arinj, near the last stop of the N54 bus and the 1/12 building of the same street. A/ the house has stone walls and has a car repair pit (yama)Negotiable.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/18264253
Garage,35 sq.m.,"Լվովյան փողոց 19, Երևան","5,000,000 ֏",AMD,Privatized for a double carTranslated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/16696263
Garage,15 sq.m.,"Gyulikekhvyan street 35, Yerevan","$10,000",USD,Garage for sale in 4 MASIV GYULI KEKHVYAN 35 building near Yamaa negotiableTranslated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/12643842
Garage,50 sq.m.,"Estonakan street 12/1, Yerevan","$12,500",USD,"The garage is privatized and has communal facilitiesIf you have any questions, callTranslated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17194154
Garage,18 sq.m.,"Գուսան Շերամ փողոց 113, Երևան","3,000,000 ֏",AMD,"A stone garage of 18 sq. M. Is for sale, water does not drip, it is dry, it has light, the roof is plastered. Call for more information.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17980014
Garage,24 sq.m.,"Marshal Baghramyan avenue 2, Yerevan","$70,000",USD,Продается подземный гараж в центре Еревана общая площадь 24 кв. М.,Nov-24-2022_16-34,,,https://list.am/en/item/17280170
Garage,90 sq.m.,"Halabyan Street 35, Yerevan","15,800,000 ֏",AMD,"For sale are 2 stone garages side by side, 35 and 54 square meters, both of them are approximately 90 square meters. Garages have title deeds. Suitable for both garage and production.Address: K. Yerevan, Halabyan str. , 35 building yard.For more information call.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/18252349
Garage,30 sq.m.,"Mamikonyants street 39, Yerevan","$13,000",USD,"It is a stone garage, the land is rented.Avtotnak:Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/12787815
Garage,18 sq.m.,"Grigor Artsrunu street, Yerevan","$9,300",USD,"The area of the garage is 18 square meters, it is in perfect condition. Located in a special parking lot for garages. It has strong metal doors. It has a small window for ventilation.It is located on the road leading to Artsruni-Papazyan.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17697280
Garage,22 sq.m.,"Marshal Baghramyan avenue 57, Yerevan","$20,000",USD,Garage for sale near Posi school. The land is private.Translated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/17341205
Garage,24 sq.m.,"David Anhaght street, Yerevan","$7,600",USD,A garage is for sale on Davit Anhaght Street.Translated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/18245307
Garage,23 sq.m.,"Zoravar Andranik street 119, Yerevan","2,800,000 ֏",AMD,"Stone garage for sale, B3 neighborhood, near Andranik 119 building.7 meters* 3.3 on 23 m/sq. Call us and we will agree, negotiable.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/15925355
Garage,49 sq.m.,"Moldovakan street 15, Yerevan","9,000,000 ֏",AMD,"Privatized stone garage for urgent sale. There is water and sewer in the garage. The entrance is from the yard, the roof is from the street. The garage is designed for 4 cars. It can be used for other purposes as well.Anyone who thinks it's expensive, please don't call to say so.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/18242533
Garage,24 sq.m.,"Erebuni street 21, Yerevan","5,000,000 ֏",AMD,Certificate of ownershipcompletely legal garageTranslated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/15947038
Garage,,Yerevan › Ajapnyak,"$6,500",USD,Գտնվում է նորմալ վիճակում սեփականաշնորված չի ետի կհարմարվեմ գնի մեջ,Nov-24-2022_16-34,,,https://list.am/en/item/13895518
Garage,23 sq.m.,"Azatutyan Avenue 9/4, Yerevan","$10,000",USD,Privatized garage of 23 sq. M. In the yard of 9/4 monument Freedom building for sale-10000 $Translated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/14719644
Garage,22 sq.m.,"Aram Khachatryan street 25, Yerevan","$10,000",USD,"The garage is made of stone and dry, the ceiling is paneled, the roof is covered with metal.It is the middle of the three garages in the picture.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17780504
Garage,21 sq.m.,"Aram Khachatryan street 26, Yerevan","$14,000",USD,"Stone garage with ownership certificate for saleaddress - c. Yerjan, in the yard of Aram Khachatryan 26 building N6Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17295793
Parking Space,27 sq.m.,"Byuzand Street, Yerevan","$19,900",USD,"Продаётся паркинг в элитной новостройке на Бульваре, у Площади Республики. ՆորակառույցԿոդ ZMarpr",Nov-24-2022_16-34,,,https://list.am/en/item/15378324
Garage,,Yerevan › Arabkir,"$8,000",USD,Urgently for sale stone garage - 22.1 sq. M.Translated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/12309956
Garage,25 sq.m.,"Yervand Kochar street, Yerevan","$11,500",USD,"Каменный двухэтажный гараж, со всеми удобствами, вода, яма, документы в норме.",Nov-24-2022_16-34,,,https://list.am/en/item/17124242
Garage,30 sq.m.,"Hrachya Kochar Street 10, Yerevan","$5,000",USD,Продается гараж на улице Г. Кочара.,Nov-24-2022_16-34,,,https://list.am/en/item/9000282
Garage,41 sq.m.,Yerevan › Malatia-Sebastia,"$10,000",USD,"Urgent privatized garage for sale in B2 district, all the documents are available, it is suitable for any work related to cars, it has a basement. He is also exchanged for a car, lexus Gx470, toyota Camry, Mazda 6, at this price only todayTranslated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17368581
Garage,36 sq.m.,"Улица Манташяна 4/8, Ереван","$5,000",USD,"Продаю подземный каменный гараж, 36кв. Где помешается две машыны.Возможно в аренду.",Nov-24-2022_16-34,,,https://list.am/en/item/17316310
Garage,30 sq.m.,"Arabkir 53-rd street, Yerevan","$8,000",USD,"The car cabin is metal, 2 cars plastered and plastered inside fit comfortably.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17995888
Garage,15 sq.m.,"Mikayel Nalbandyan Street 25А, Yerevan","$25,000",USD,Гараж в первом этаже дома. Можно под мастерскую или магазин,Nov-24-2022_16-34,,,https://list.am/en/item/17513745
Garage,28 sq.m.,"Квартал Туманян 10, Ереван","$16,000",USD,"For sale: Privatized stone garage number 6Padwal, Yamka - 12 c. M.Garage-28 c. M.Avan, Tumanyan districtTranslated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/18213290
Garage,18 sq.m.,"Aram Khachatryan street, Yerevan","$4,500",USD,Garage garage 18qm for saleTranslated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/16557509
Garage,18 sq.m.,"Komitas Avenue, Yerevan","$13,000",USD,Price is negotiable. The garage is in good conditionTranslated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/17443975
Garage,20 sq.m.,"Verin Shengavit 2nd street, Yerevan","$6,000",USD,Stone garage with yamkaTranslated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/17345672
Garage,,Yerevan › Ajapnyak,"$6,500",USD,Գտնվում է նորմալ վիճակում սեփականաշնորված չի ետի կհարմարվեմ գնի մեջ,Nov-24-2022_16-34,,,https://list.am/en/item/13895547
Garage,18 sq.m.,"Moldovakan street 25/4, Yerevan","$5,999",USD,Monolithic concretenewly painted3x6:Translated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/17900878
Garage,47 sq.m.,"Լվովյան փողոց 19, Երևան","$13,500",USD,"Monolithic concrete garage, strong metal doors, the walls are part of the plastered floor, marble, fireplace, it is privatized, the land is for rent, there is electricity.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17673247
Garage,20 sq.m.,"Amiryan Street 18, Yerevan","$7,000",USD,"Подземный гараж, нормальное состояние, не течет!Отремонтирована, на стенах полки.",Nov-24-2022_16-34,,,https://list.am/en/item/17203450
Garage,25 sq.m.,"Marr street, Yerevan","$15,000",USD,"2-storey stone garage for sale in Nork 5th block.The total area is 25 square meters, it has the same size basement. The height of the garage is 2.5 m, the basement is 2.20.Price $ 15,000, negotiableTranslated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17790530
Garage,18 sq.m.,"Totovents street, Yerevan","$8,500",USD,"A stone garage is for sale in the 2nd block of Nor Nork, I have 2 options, for the remaining questions call the mentioned phone number.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/10399555
Garage,,"Baghyan Street 2nd lane, Yerevan","$7,000",USD,"Վաճառում եմ քարե ավտոտնակ /նաև վարձով/։ Գտնվում է Նոր Նորքի 3-րդ զանգվածում՝ դպրոցի հարևանությամբ։ Չափերը՝ 6,30 մ x 3,30մ։ Ավտոտնակը սեփականաշնորհված է, ունի վկայական։",Nov-24-2022_16-34,,,https://list.am/en/item/7726383
Garage,18 sq.m.,"Լյուքսեմբուրգ փողոցի 2-րդ նրբանցք 6, Երևան","$6,000",USD,"It is in normal condition, there is a basement. View other announcementsTranslated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17651366
Garage,16 sq.m.,"Նոր Արեշի 34-րդ փողոց 75, Երևան","450,000 ֏",AMD,"4 × 4 car for sale, old renovated, but in normal condition, in Erebuni Gardening, the roof is high in Sholbulakh first dacha, it is very urgent, call for detailsTranslated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/17861777
Garage,45 sq.m.,"Bashinjaghyan deadlock, Yerevan","$18,000",USD,Garage for sale urgently. Thoroughly reconstructed. There is sewerage and water in the garage. It is convenient to use as a storage area.Translated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/17910932
Parking Space,16 sq.m.,"Northern Avenue 1/1, Yerevan","9,500,000 ֏",AMD,"The parking lot is located at the beginning of North Avenue, in the underground section, 75 parking spaces.Translated from Armenian",Nov-24-2022_16-34,,,https://list.am/en/item/16276447
Garage,48 sq.m.,"Hrachya Kochar Street 14/2, Yerevan","$15,000",USD,"Продаю гараж 48 кв/м со свидетельством о собственности, можно использовать также под склад или мастерскую.",Nov-24-2022_16-34,,,https://list.am/en/item/10720631
Garage,32 sq.m.,"Մելիք Մելիքյան փողոցի նրբանցք 9, Երևան","$13,000",USD,The garage is located in front of the 9th buildingTranslated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/18154445
Garage,40 sq.m.,"Hunan Avetisyan street 1, Yerevan","$13,000",USD,The garage is located next to 88 schools.It is possible to climb to the roof by means of winding stairs from the inside. Work was done on the roof to build a summer garden.Being on the edge allows you to open the door from the outside.It can accommodate 3 carsTranslated from Armenian,Nov-24-2022_16-34,,,https://list.am/en/item/17923935
Garage,18 sq.m.,"Улица Минска 2, Ереван","$4,500",USD,"Гараж чистый, стенки и пол имеют стяжку, имеет электрическую проводку и водопровод но к узлам не подключены.",Nov-24-2022_16-34,,,https://list.am/en/item/17857487
